sell 0.20 | sp 0.2000 | buy 0.10 | bp 0.0000 

sell 0.20 | sp 0.2000 | buy 0.10 | bp 0.0000
sell 0.10 | sp -0.2000 | buy 0.27 | bp 0.0000 

sell 1.07 | sp 0.4333 | buy 0.50 | bp 0.0000
sell -0.93 | sp -0.4333 | buy -0.30 | bp 0.0333 

sell -0.93 | sp -0.4333 | buy -0.30 | bp 0.0333
sell -0.07 | sp 0.0000 | buy -0.17 | bp -0.0333 

sell -3.30 | sp -0.3667 | buy -0.43 | bp 0.0000
sell 1.03 | sp 1.2000 | buy 0.57 | bp 0.0000 

sell -0.03 | sp -0.0667 | buy -0.40 | bp 0.5000
sell 0.00 | sp -0.3667 | buy -0.10 | bp -0.6333 

sell -0.20 | sp 0.6000 | buy 0.00 | bp 0.7667
sell 0.03 | sp 0.5667 | buy -0.13 | bp 0.4333 

sell 0.07 | sp 0.5000 | buy 0.00 | bp -9.7000
sell -0.17 | sp 0.0000 | buy 0.17 | bp 0.0000 

sell 0.13 | sp 0.0000 | buy -0.67 | bp 0.0000
sell 0.07 | sp 0.0000 | buy 0.03 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy 0.03 | bp 0.0000
sell -0.03 | sp 0.0000 | buy 0.03 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy 0.03 | bp 0.0000
sell 0.23 | sp -1.2000 | buy -0.03 | bp 0.0000 

sell -0.10 | sp 0.0333 | buy 0.03 | bp -3.6333
sell 0.57 | sp 0.0000 | buy 0.60 | bp 0.0000 

sell 0.57 | sp 0.0000 | buy 0.60 | bp 0.0000
sell -0.43 | sp 0.0000 | buy -0.43 | bp 0.0000 

sell -0.07 | sp -1.0000 | buy -0.10 | bp -0.5667
sell 0.07 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell -0.37 | sp 0.0333 | buy -0.03 | bp 0.0000
sell -0.03 | sp 0.0000 | buy -0.27 | bp 0.0000 

sell -0.23 | sp 0.0667 | buy 0.03 | bp 0.0000
sell 0.07 | sp 0.0000 | buy 0.23 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy 0.23 | bp 0.0000
sell -0.07 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -0.60 | bp 0.0000
sell -0.13 | sp 0.0000 | buy -0.13 | bp 0.0000 

sell -0.13 | sp 0.0000 | buy -0.13 | bp 0.0000
sell 0.03 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy -0.03 | bp 0.0000
sell 0.10 | sp 0.3000 | buy 0.13 | bp 0.2000 

sell 0.10 | sp 0.3000 | buy 0.13 | bp 0.2000
sell -0.07 | sp -0.3000 | buy -0.07 | bp -0.2000 

sell -0.07 | sp -0.3000 | buy -0.07 | bp -0.2000
sell 0.00 | sp 0.0000 | buy 0.20 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy 0.20 | bp 0.0000
sell 0.23 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell 0.23 | sp 0.0000 | buy -0.07 | bp 0.0000
sell -0.37 | sp 0.0000 | buy -0.20 | bp 0.0000 

sell -0.37 | sp 0.0000 | buy -0.20 | bp 0.0000
sell 0.30 | sp 0.0000 | buy 0.13 | bp 0.0000 

sell 0.30 | sp 0.0000 | buy 0.13 | bp 0.0000
sell -0.23 | sp 0.0000 | buy -0.10 | bp 0.0000 

sell -0.10 | sp 0.0000 | buy -0.43 | bp 0.0000
sell 0.17 | sp 0.0000 | buy 0.03 | bp 0.0000 

sell 0.17 | sp 0.0000 | buy 0.03 | bp 0.0000
sell -0.17 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell -0.17 | sp 0.0000 | buy -0.07 | bp 0.0000
sell 0.00 | sp 0.0000 | buy -0.13 | bp 0.0000 

sell -0.03 | sp -0.0333 | buy 0.00 | bp 0.0000
sell 0.00 | sp 0.0333 | buy -0.03 | bp -0.0333 

sell -0.27 | sp 0.0000 | buy -0.33 | bp 0.0000
sell -0.10 | sp 0.0000 | buy 0.37 | bp 0.0667 

sell 0.10 | sp -0.2333 | buy 0.13 | bp -0.2667
sell -0.13 | sp 0.0000 | buy -0.13 | bp 0.0000 

sell -0.13 | sp 0.0000 | buy -0.13 | bp 0.0000
sell 0.03 | sp 0.0000 | buy 0.07 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy 0.07 | bp 0.0000
sell 0.10 | sp 0.6667 | buy -0.10 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy 0.07 | bp 0.0000
sell 0.10 | sp 0.0000 | buy 0.03 | bp 0.0000 

sell -0.10 | sp 0.9667 | buy 0.07 | bp 1.6667
sell 0.37 | sp -0.3000 | buy 0.03 | bp 0.0000 

sell 0.37 | sp -0.3000 | buy 0.03 | bp 0.0000
sell -0.12 | sp -0.9500 | buy -0.03 | bp -1.6500 

sell -0.12 | sp -0.9500 | buy -0.03 | bp -1.6500
sell 0.10 | sp 1.7000 | buy -0.07 | bp 0.0000 

sell -3.27 | sp 0.0333 | buy -3.20 | bp 0.1667
sell 0.07 | sp 0.0000 | buy 0.27 | bp -0.1667 

sell 0.07 | sp 0.0000 | buy 0.27 | bp -0.1667
sell 0.00 | sp 0.0000 | buy -0.20 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy -0.20 | bp 0.0000
sell 0.10 | sp -0.1333 | buy 0.13 | bp 0.0000 

sell -0.07 | sp 0.4000 | buy -0.13 | bp 0.4000
sell -0.10 | sp 0.1333 | buy -0.07 | bp 0.0000 

sell -0.10 | sp 0.1333 | buy -0.07 | bp 0.0000
sell 0.23 | sp -0.0333 | buy 0.27 | bp 0.0000 

sell 0.23 | sp -0.0333 | buy 0.27 | bp 0.0000
sell -0.13 | sp 0.0333 | buy -0.33 | bp 1.4667 

sell -0.13 | sp 0.0333 | buy -0.33 | bp 1.4667
sell 0.03 | sp 0.0000 | buy 0.50 | bp -1.4667 

sell 0.03 | sp 0.0000 | buy 0.50 | bp -1.4667
sell -0.07 | sp 0.0000 | buy -0.37 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -0.37 | bp 0.0000
sell 0.13 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell -0.07 | sp 0.0333 | buy 0.13 | bp 0.0000
sell 0.27 | sp -0.0667 | buy 0.23 | bp 0.0000 

sell 0.27 | sp -0.0667 | buy 0.23 | bp 0.0000
sell 1.60 | sp 0.0667 | buy -0.57 | bp 0.0000 

sell 1.60 | sp 0.0667 | buy -0.57 | bp 0.0000
sell -1.70 | sp -0.1000 | buy 0.00 | bp 0.0000 

sell -1.70 | sp -0.1000 | buy 0.00 | bp 0.0000
sell 0.13 | sp -0.0333 | buy 0.00 | bp 0.0000 

sell 0.13 | sp 0.0000 | buy 0.33 | bp -0.1667
sell -0.33 | sp 0.0000 | buy -0.27 | bp 0.0000 

sell -0.33 | sp 0.0000 | buy -0.27 | bp 0.0000
sell -0.07 | sp 0.0000 | buy -0.20 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -0.20 | bp 0.0000
sell -0.07 | sp 0.0000 | buy -0.20 | bp 0.0000 

sell -0.13 | sp 0.0000 | buy 0.03 | bp 0.0000
sell -0.13 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell -0.13 | sp 0.0000 | buy -0.03 | bp 0.0000
sell 0.13 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.13 | sp -1.1000 | buy 0.00 | bp 0.1000
sell 0.00 | sp 0.0000 | buy -0.43 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy -0.43 | bp 0.0000
sell 0.27 | sp 1.5333 | buy 0.03 | bp 0.0000 

sell 0.27 | sp 1.5333 | buy 0.03 | bp 0.0000
sell 0.07 | sp -0.9000 | buy 0.20 | bp 0.1667 

sell -0.53 | sp 0.6333 | buy -0.13 | bp 0.0000
sell -0.03 | sp -1.0000 | buy 0.20 | bp 0.0000 

sell -0.03 | sp -1.0000 | buy 0.20 | bp 0.0000
sell 0.83 | sp 0.1000 | buy 0.57 | bp 0.0000 

sell 0.83 | sp 0.1000 | buy 0.57 | bp 0.0000
sell -0.50 | sp 0.5000 | buy -0.70 | bp 0.0000 

sell -0.50 | sp 0.5000 | buy -0.70 | bp 0.0000
sell 0.23 | sp -0.4000 | buy 0.83 | bp 0.0667 

sell 0.23 | sp -0.4000 | buy 0.83 | bp 0.0667
sell -0.37 | sp 0.4000 | buy 6.50 | bp -0.1667 

sell -0.37 | sp 0.4000 | buy 6.50 | bp -0.1667
sell -0.03 | sp -0.6000 | buy -7.23 | bp 0.1000 

sell 0.30 | sp 0.0000 | buy -4.27 | bp 0.0000
sell -0.33 | sp 0.1333 | buy -0.03 | bp 0.0000 

sell -0.33 | sp 0.1333 | buy -0.03 | bp 0.0000
sell 0.40 | sp -0.3333 | buy 0.13 | bp 0.0000 

sell 0.40 | sp -0.3333 | buy 0.13 | bp 0.0000
sell -0.13 | sp 1.5667 | buy 1.23 | bp 2.1000 

sell -0.13 | sp 1.5667 | buy 1.23 | bp 2.1000
sell -0.40 | sp -0.2000 | buy -1.77 | bp 0.1333 

sell -0.40 | sp -0.2000 | buy -1.77 | bp 0.1333
sell 0.60 | sp 0.9000 | buy 0.87 | bp 0.3333 

sell 0.60 | sp 0.9000 | buy 0.87 | bp 0.3333
sell -0.20 | sp -0.0667 | buy -0.28 | bp -0.1833 

sell 0.00 | sp -0.6333 | buy 0.53 | bp 0.0667
sell 0.17 | sp 0.0000 | buy -0.17 | bp -0.0667 

sell 4.00 | sp 1.3000 | buy 3.00 | bp 1.3333
sell -4.10 | sp -0.7333 | buy -4.13 | bp -1.3333 

sell -4.10 | sp -0.7333 | buy -4.13 | bp -1.3333
sell 0.00 | sp 0.6000 | buy -0.07 | bp 0.0000 

sell 0.00 | sp 0.6000 | buy -0.07 | bp 0.0000
sell 0.03 | sp -1.0000 | buy -0.03 | bp 1.0333 

sell -0.27 | sp 1.3667 | buy 10.37 | bp 2.4000
sell -0.07 | sp -0.9000 | buy -11.07 | bp -2.4000 

sell 0.63 | sp 0.0000 | buy 14.47 | bp -5.4667
sell -0.17 | sp -0.1333 | buy -14.10 | bp 0.2000 

sell 0.00 | sp -0.4333 | buy -4.07 | bp -0.0667
sell -0.10 | sp -0.0333 | buy 0.00 | bp 4.9000 

sell 0.17 | sp 0.5333 | buy 1.13 | bp 0.3667
sell 0.03 | sp -0.8000 | buy -0.83 | bp 0.4667 

sell 0.00 | sp 0.0000 | buy 0.00 | bp 0.5000
sell 0.10 | sp 0.6333 | buy 4.33 | bp -1.0000 

sell 0.13 | sp 0.0000 | buy 0.00 | bp 0.3333
sell -0.03 | sp 0.0000 | buy -0.20 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy -0.20 | bp 0.0000
sell -0.03 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy 0.10 | bp 0.0000
sell 0.20 | sp 0.0000 | buy 0.20 | bp 0.0000 

sell 0.20 | sp 0.0000 | buy 0.20 | bp 0.0000
sell 0.43 | sp -1.4667 | buy -0.30 | bp 0.0667 

sell 0.00 | sp 0.0333 | buy 0.60 | bp 0.0000
sell 0.53 | sp 1.0667 | buy -0.50 | bp 0.0000 

sell 0.53 | sp 1.0667 | buy -0.50 | bp 0.0000
sell -0.57 | sp -1.0667 | buy -0.10 | bp 0.0000 

sell -0.43 | sp -0.0667 | buy -4.10 | bp -1.2000
sell 0.17 | sp -0.6333 | buy -0.03 | bp 0.0000 

sell 0.20 | sp 0.0667 | buy -1.30 | bp 0.0333
sell -0.20 | sp -0.0667 | buy -0.13 | bp -0.0333 

sell -0.20 | sp -0.0667 | buy -0.13 | bp -0.0333
sell 0.20 | sp 0.0000 | buy 8.07 | bp 1.1000 

sell 0.00 | sp -0.7000 | buy -3.63 | bp 0.0667
sell 7.23 | sp 1.6333 | buy 3.10 | bp 0.0000 

sell 7.23 | sp 1.6333 | buy 3.10 | bp 0.0000
sell -7.13 | sp -0.6333 | buy -3.43 | bp -0.6333 

sell -7.13 | sp -0.6333 | buy -3.43 | bp -0.6333
sell 0.00 | sp 0.0333 | buy -0.07 | bp 0.0000 

sell 0.93 | sp 0.5000 | buy -0.20 | bp 0.0000
sell -0.97 | sp -0.5000 | buy -0.07 | bp 0.0000 

sell -0.97 | sp -0.5000 | buy -0.07 | bp 0.0000
sell 0.10 | sp 0.0667 | buy 0.10 | bp 0.0000 

sell 0.10 | sp 0.0667 | buy 0.10 | bp 0.0000
sell -0.10 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.10 | sp 0.0000 | buy 0.00 | bp 0.0000
sell -0.03 | sp -0.0667 | buy -0.23 | bp 0.0000 

sell -0.03 | sp -0.0667 | buy -0.23 | bp 0.0000
sell 0.03 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell -0.23 | sp 0.6333 | buy -0.50 | bp 0.6333
sell 0.03 | sp -0.9000 | buy 0.00 | bp -0.6333 

sell 0.03 | sp -0.9000 | buy 0.00 | bp -0.6333
sell 0.47 | sp 0.2667 | buy 0.50 | bp 0.0000 

sell 0.47 | sp 0.2667 | buy 0.50 | bp 0.0000
sell -0.43 | sp -0.4667 | buy -0.47 | bp 0.0000 

sell -0.43 | sp -0.4667 | buy -0.47 | bp 0.0000
sell 0.00 | sp 0.4667 | buy 0.17 | bp 0.0000 

sell 0.00 | sp 0.4667 | buy 0.17 | bp 0.0000
sell 6.07 | sp 0.9333 | buy 8.23 | bp 0.9333 

sell 6.07 | sp 0.9333 | buy 8.23 | bp 0.9333
sell -6.03 | sp -0.9333 | buy -7.97 | bp -0.9000 

sell 0.33 | sp -0.2000 | buy 0.43 | bp 0.0000
sell -0.13 | sp 0.2333 | buy -0.30 | bp 0.0000 

sell -0.13 | sp 0.2333 | buy -0.30 | bp 0.0000
sell 0.07 | sp -0.1333 | buy 0.10 | bp 0.0000 

sell 0.07 | sp -0.1333 | buy 0.10 | bp 0.0000
sell -0.23 | sp -0.0333 | buy -0.13 | bp 0.1000 

sell -0.23 | sp -0.0333 | buy -0.13 | bp 0.1000
sell -0.13 | sp -0.0667 | buy -0.13 | bp -0.1000 

sell -0.13 | sp -0.0667 | buy -0.13 | bp -0.1000
sell 0.03 | sp 0.0000 | buy 0.03 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy 0.03 | bp 0.0000
sell 0.10 | sp 0.3333 | buy 0.07 | bp 0.0000 

sell 0.10 | sp 0.3333 | buy 0.07 | bp 0.0000
sell 0.03 | sp -0.2333 | buy 0.10 | bp 0.0000 

sell 0.03 | sp -0.2333 | buy 0.10 | bp 0.0000
sell -0.03 | sp 0.7667 | buy -0.10 | bp 0.0000 

sell -0.03 | sp 0.7667 | buy -0.10 | bp 0.0000
sell -0.07 | sp -0.8667 | buy -0.10 | bp 0.0000 

sell -0.07 | sp -0.8667 | buy -0.10 | bp 0.0000
sell -0.03 | sp 0.2667 | buy -0.03 | bp 0.1333 

sell -0.03 | sp 0.2667 | buy -0.03 | bp 0.1333
sell 0.23 | sp -0.2667 | buy 0.23 | bp -0.1333 

sell 0.23 | sp -0.2667 | buy 0.23 | bp -0.1333
sell -0.23 | sp 0.0000 | buy -0.27 | bp 0.0000 

sell 0.00 | sp 0.6667 | buy -0.17 | bp 0.1333
sell 0.00 | sp 0.0000 | buy 4.17 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy 0.30 | bp -0.6667
sell -0.03 | sp 0.0333 | buy -0.27 | bp 0.0000 

sell -0.03 | sp 0.0333 | buy -0.27 | bp 0.0000
sell 0.23 | sp 0.0000 | buy 0.03 | bp 0.0000 

sell -1.73 | sp -1.2000 | buy -5.70 | bp 0.8000
sell -0.37 | sp 0.0667 | buy 0.00 | bp -1.3000 

sell -0.37 | sp 0.0667 | buy 0.00 | bp -1.3000
sell 0.17 | sp 1.5000 | buy 3.33 | bp 1.3000 

sell 0.17 | sp 1.5000 | buy 3.33 | bp 1.3000
sell 0.20 | sp -0.6333 | buy -2.53 | bp 0.1000 

sell 0.60 | sp -0.4667 | buy -3.30 | bp -0.2333
sell -0.73 | sp 0.1333 | buy 14.10 | bp -1.6000 

sell 0.00 | sp 0.0000 | buy 0.00 | bp 0.0000
sell 0.33 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.07 | sp 0.2000 | buy -20.60 | bp 0.1000
sell -0.10 | sp -0.0667 | buy 0.03 | bp 0.0000 

sell -0.10 | sp -0.0667 | buy 0.03 | bp 0.0000
sell 0.07 | sp 0.3667 | buy -0.13 | bp 0.0000 

sell 0.07 | sp 0.3667 | buy -0.13 | bp 0.0000
sell 0.10 | sp -0.3000 | buy 0.00 | bp 0.0667 

sell 0.10 | sp 0.0000 | buy -5.33 | bp 0.0000
sell 0.00 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy -0.07 | bp 0.0000
sell 0.00 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.10 | sp -0.1333 | buy 0.30 | bp 0.0000
sell -0.03 | sp 0.0333 | buy -0.13 | bp 0.0000 

sell -0.03 | sp 0.0333 | buy -0.13 | bp 0.0000
sell -0.03 | sp 0.0000 | buy -0.17 | bp 5.0333 

sell -0.03 | sp 0.0000 | buy -0.17 | bp 5.0333
sell 0.07 | sp 0.0000 | buy 0.27 | bp -5.0333 

sell 0.07 | sp 0.0000 | buy 0.27 | bp -5.0333
sell 0.07 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy -0.07 | bp 0.0000
sell 0.10 | sp 0.0000 | buy 0.13 | bp 0.0000 

sell 0.10 | sp 0.0000 | buy 0.13 | bp 0.0000
sell -0.13 | sp 0.0000 | buy -0.10 | bp 0.7000 

sell -0.13 | sp 0.0000 | buy -0.10 | bp 0.7000
sell 0.30 | sp 0.0000 | buy -0.07 | bp -0.7000 

sell -0.03 | sp 0.0000 | buy -0.03 | bp 0.0000
sell 0.03 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy -0.03 | bp 0.0000
sell 0.03 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell 0.63 | sp 0.4000 | buy 0.80 | bp 0.0000
sell -0.57 | sp 0.0000 | buy -0.47 | bp 0.0000 

sell -0.57 | sp 0.0000 | buy -0.47 | bp 0.0000
sell 0.03 | sp 0.0000 | buy -0.13 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy -0.13 | bp 0.0000
sell 0.03 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy 0.10 | bp 0.0000
sell -0.33 | sp 0.0000 | buy -0.37 | bp 0.0000 

sell -0.33 | sp 0.0000 | buy -0.37 | bp 0.0000
sell 0.07 | sp 0.0000 | buy 0.07 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy 0.07 | bp 0.0000
sell -0.10 | sp 0.0000 | buy -0.17 | bp 0.0000 

sell 0.27 | sp 0.0000 | buy -0.27 | bp 0.0000
sell -0.17 | sp 0.0000 | buy -0.43 | bp 0.0000 

sell -0.17 | sp 0.0000 | buy -0.43 | bp 0.0000
sell 0.07 | sp 0.0000 | buy -0.10 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy -0.10 | bp 0.0000
sell -0.10 | sp -0.7667 | buy 0.03 | bp 0.0000 

sell -0.10 | sp 0.0000 | buy -0.27 | bp 0.0000
sell 0.20 | sp 0.0000 | buy 0.20 | bp 0.0000 

sell 0.20 | sp 0.0000 | buy 0.20 | bp 0.0000
sell 0.07 | sp 0.0000 | buy 0.53 | bp 0.0000 

sell -0.10 | sp 0.1333 | buy -0.43 | bp 0.0000
sell 0.00 | sp -0.1000 | buy 0.00 | bp 0.0000 

sell 0.00 | sp -0.1000 | buy 0.00 | bp 0.0000
sell 0.00 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell -0.17 | sp 0.0000 | buy -0.50 | bp 0.0000
sell 0.03 | sp 0.0000 | buy -0.10 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -0.67 | bp 0.0000
sell 0.60 | sp 0.0000 | buy -0.07 | bp 0.0333 

sell 0.60 | sp 0.0000 | buy -0.07 | bp 0.0333
sell -0.40 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.30 | sp 0.0000 | buy -14.27 | bp 0.0333
sell -0.03 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy -0.07 | bp 0.0000
sell -0.10 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell -0.10 | sp 0.0000 | buy -0.07 | bp 0.0000
sell 0.20 | sp 0.0000 | buy 0.17 | bp 0.0000 

sell 0.20 | sp 0.0000 | buy 0.17 | bp 0.0000
sell -0.13 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell -0.13 | sp 0.0000 | buy 0.10 | bp 0.0000
sell -0.07 | sp 0.0000 | buy -0.33 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -0.33 | bp 0.0000
sell 0.10 | sp 0.0000 | buy 0.17 | bp 0.0000 

sell 0.10 | sp 0.0000 | buy 0.17 | bp 0.0000
sell 0.07 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy 0.10 | bp 0.0000
sell 0.03 | sp 0.0000 | buy -0.23 | bp 0.0000 

sell 0.80 | sp 0.0000 | buy -8.10 | bp 0.0333
sell -0.93 | sp 0.0000 | buy -1.00 | bp 0.0000 

sell -0.93 | sp 0.0000 | buy -1.00 | bp 0.0000
sell 0.20 | sp 0.0000 | buy 0.27 | bp 0.0000 

sell 0.20 | sp 0.0000 | buy 0.27 | bp 0.0000
sell 0.07 | sp 0.0000 | buy 0.30 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy 0.30 | bp 0.0000
sell -0.30 | sp 0.0000 | buy -0.43 | bp 0.0000 

sell -0.30 | sp 0.0000 | buy -0.43 | bp 0.0000
sell 0.33 | sp 0.0000 | buy -0.10 | bp 0.0000 

sell -0.10 | sp 0.0000 | buy -2.20 | bp 0.0000
sell 0.03 | sp 0.0000 | buy 0.23 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy 0.23 | bp 0.0000
sell 0.17 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.03 | sp 0.0333 | buy -21.40 | bp 0.0000
sell -0.13 | sp 0.0000 | buy -0.07 | bp 0.0333 

sell -0.13 | sp 0.0000 | buy -0.07 | bp 0.0333
sell 0.07 | sp 0.0000 | buy -0.17 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy -0.17 | bp 0.0000
sell 0.40 | sp 0.0000 | buy 0.37 | bp 0.0000 

sell 0.40 | sp 0.0000 | buy 0.37 | bp 0.0000
sell -0.27 | sp 0.0000 | buy -0.07 | bp 0.3333 

sell -0.27 | sp 0.0000 | buy -0.07 | bp 0.3333
sell -0.08 | sp 0.0000 | buy -0.17 | bp -0.1667 

sell -0.08 | sp 0.0000 | buy -0.17 | bp -0.1667
sell 0.00 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy -0.07 | bp 0.0000
sell 0.53 | sp 0.0000 | buy 0.67 | bp 0.0000 

sell 0.53 | sp 0.0000 | buy 0.67 | bp 0.0000
sell -0.43 | sp 0.0000 | buy -0.50 | bp 0.0000 

sell 0.17 | sp 0.0000 | buy -3.90 | bp 0.0000
sell 1.63 | sp 0.0000 | buy 1.43 | bp 0.0000 

sell 1.63 | sp 0.0000 | buy 1.43 | bp 0.0000
sell -1.73 | sp 0.0000 | buy -1.70 | bp 0.0000 

sell -1.73 | sp 0.0000 | buy -1.70 | bp 0.0000
sell 0.13 | sp 0.0000 | buy 0.07 | bp 0.0000 

sell 0.13 | sp 0.0000 | buy 0.07 | bp 0.0000
sell -0.10 | sp 0.0000 | buy -0.03 | bp 0.0000 

sell -0.10 | sp 0.0000 | buy -0.03 | bp 0.0000
sell -0.03 | sp 0.0000 | buy -0.13 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy -0.13 | bp 0.0000
sell 0.60 | sp 0.0000 | buy 0.67 | bp 0.0000 

sell 0.60 | sp 0.0000 | buy 0.67 | bp 0.0000
sell -0.67 | sp -1.6000 | buy -0.77 | bp 0.0000 

sell -0.67 | sp -1.6000 | buy -0.77 | bp 0.0000
sell -0.03 | sp 1.3000 | buy 0.40 | bp -0.1667 

sell -0.03 | sp 1.3000 | buy 0.40 | bp -0.1667
sell 0.00 | sp 0.3000 | buy -0.37 | bp 0.1667 

sell 0.00 | sp 0.3000 | buy -0.37 | bp 0.1667
sell 0.30 | sp 0.0000 | buy 0.33 | bp 0.0000 

sell 0.30 | sp 0.0000 | buy 0.33 | bp 0.0000
sell -0.10 | sp 0.0000 | buy -0.17 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -7.67 | bp 0.0000
sell 0.17 | sp 0.0000 | buy 0.23 | bp 0.0000 

sell 0.17 | sp 0.0000 | buy 0.23 | bp 0.0000
sell -0.07 | sp 0.0000 | buy -0.23 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy -0.23 | bp 0.0000
sell -0.07 | sp 0.0000 | buy 0.50 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy 0.50 | bp 0.0000
sell 0.07 | sp 0.0000 | buy -0.37 | bp 0.0000 

sell 0.07 | sp 0.0000 | buy -0.37 | bp 0.0000
sell 0.13 | sp 0.0000 | buy 0.23 | bp 0.0000 

sell 0.13 | sp 0.0000 | buy 0.23 | bp 0.0000
sell 0.30 | sp 0.0000 | buy -0.10 | bp 0.0000 

sell 0.30 | sp 0.0000 | buy -0.10 | bp 0.0000
sell -0.23 | sp 0.0000 | buy 0.10 | bp 0.0000 

sell -0.23 | sp 0.0000 | buy 0.10 | bp 0.0000
sell 0.10 | sp 0.0000 | buy -0.37 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy 0.03 | bp -6.0667
sell -0.03 | sp 0.0000 | buy -0.03 | bp 6.0667 

sell -0.03 | sp 0.0000 | buy -0.03 | bp 0.1333
sell 0.13 | sp 0.0000 | buy 0.13 | bp -0.1333 

sell 0.13 | sp 0.0000 | buy 0.13 | bp -0.1333
sell 0.00 | sp 0.0000 | buy -0.07 | bp 0.0000 

sell -0.13 | sp -0.5333 | buy -0.13 | bp 0.0000
sell -0.07 | sp 0.0000 | buy -0.17 | bp 0.0000 

sell 0.00 | sp 0.0000 | buy -0.63 | bp 0.0000
sell -0.03 | sp 0.1000 | buy 4.17 | bp 0.2333 

sell 0.10 | sp 0.0000 | buy -1.63 | bp 5.0000
sell -0.07 | sp 0.0000 | buy -0.73 | bp -4.9667 

sell -0.07 | sp 0.0000 | buy -0.73 | bp -4.9667
sell 0.03 | sp 0.0000 | buy 1.23 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy 1.23 | bp 0.0000
sell -0.07 | sp 0.0000 | buy -1.13 | bp 0.0000 

sell 0.03 | sp 0.0000 | buy 0.00 | bp 0.0000
sell -0.03 | sp 0.0000 | buy 0.00 | bp 0.0000 

sell -0.03 | sp 0.0000 | buy 0.00 | bp 0.0000
sell 0.10 | sp 0.2000 | buy 0.00 | bp 0.0000 

sell -0.07 | sp 0.0000 | buy 0.03 | bp 0.0000
sell 0.03 | sp 0.0000 | buy 0.23 | bp 0.0000 

